date,hosp_patients,weekly_hosp_admissions,icu_patients,new_cases,new_deaths
2022-05-22,7036.0,6278.0,361.0,100265.0,532.0
2022-05-23,6767.0,6161.0,360.0,0.0,0.0
2022-05-24,6641.0,6120.0,370.0,0.0,0.0
2022-05-25,6483.0,5975.0,372.0,0.0,0.0
2022-05-26,6246.0,5817.0,360.0,0.0,0.0
2022-05-27,6239.0,5664.0,356.0,0.0,0.0
2022-05-28,6140.0,5497.0,353.0,0.0,0.0
2022-05-29,6151.0,5420.0,332.0,78838.0,454.0
2022-05-30,6072.0,5357.0,337.0,0.0,0.0
2022-05-31,5976.0,5291.0,328.0,0.0,0.0
2022-06-01,5888.0,5266.0,311.0,0.0,0.0
2022-06-02,5893.0,5286.0,326.0,0.0,0.0
2022-06-03,5873.0,5300.0,317.0,0.0,0.0
2022-06-04,5821.0,5317.0,315.0,0.0,0.0
2022-06-05,6053.0,5281.0,304.0,77617.0,442.0
2022-06-06,6090.0,5255.0,314.0,0.0,0.0
2022-06-07,6008.0,5298.0,321.0,0.0,0.0
2022-06-08,5855.0,5327.0,311.0,0.0,0.0
2022-06-09,5858.0,5393.0,320.0,0.0,0.0
2022-06-10,5771.0,5467.0,318.0,0.0,0.0
2022-06-11,5714.0,5532.0,316.0,0.0,0.0
2022-06-12,6237.0,5693.0,333.0,79575.0,427.0
2022-06-13,6193.0,5759.0,337.0,0.0,0.0
2022-06-14,6304.0,5834.0,350.0,0.0,0.0
2022-06-15,6399.0,5960.0,339.0,0.0,0.0
2022-06-16,6538.0,6047.0,332.0,0.0,0.0
2022-06-17,6498.0,6134.0,327.0,0.0,0.0
2022-06-18,6408.0,6219.0,326.0,0.0,0.0
2022-06-19,7234.0,6350.0,352.0,95721.0,497.0
2022-06-20,7418.0,6650.0,361.0,0.0,0.0
2022-06-21,7477.0,6912.0,370.0,0.0,0.0
2022-06-22,7745.0,7200.0,386.0,0.0,0.0
2022-06-23,7764.0,7535.0,410.0,0.0,0.0
2022-06-24,7693.0,7847.0,406.0,0.0,0.0
2022-06-25,7644.0,8161.0,404.0,0.0,0.0
2022-06-26,8763.0,8562.0,421.0,129495.0,525.0
2022-06-27,9355.0,8878.0,429.0,0.0,0.0
2022-06-28,9474.0,9150.0,412.0,0.0,0.0
2022-06-29,9706.0,9419.0,442.0,0.0,0.0
2022-06-30,9772.0,9617.0,438.0,0.0,0.0
2022-07-01,9770.0,9832.0,448.0,0.0,0.0
2022-07-02,9723.0,10049.0,448.0,0.0,0.0
2022-07-03,10956.0,10191.0,487.0,159628.0,643.0
2022-07-04,11138.0,10345.0,494.0,0.0,0.0
2022-07-05,11431.0,10661.0,487.0,0.0,0.0
2022-07-06,11419.0,10737.0,505.0,0.0,0.0
2022-07-07,11420.0,10824.0,490.0,0.0,0.0
2022-07-08,11278.0,10886.0,484.0,0.0,0.0
2022-07-09,11016.0,10915.0,460.0,0.0,0.0
2022-07-10,12156.0,10826.0,500.0,146154.0,853.0
2022-07-11,11539.0,10707.0,485.0,0.0,0.0
2022-07-12,11411.0,10454.0,506.0,0.0,0.0
2022-07-13,11010.0,10317.0,509.0,0.0,0.0
2022-07-14,10806.0,10157.0,492.0,0.0,0.0
2022-07-15,10703.0,10032.0,494.0,0.0,0.0
2022-07-16,10509.0,9914.0,493.0,0.0,0.0
2022-07-17,10722.0,9640.0,533.0,101461.0,1104.0
2022-07-18,10477.0,9397.0,522.0,0.0,0.0
2022-07-19,10292.0,9182.0,503.0,0.0,0.0
2022-07-20,9816.0,8921.0,513.0,0.0,0.0
2022-07-21,9402.0,8692.0,507.0,0.0,0.0
2022-07-22,9257.0,8400.0,506.0,0.0,0.0
2022-07-23,8995.0,8113.0,505.0,0.0,0.0
2022-07-24,8962.0,7921.0,508.0,68057.0,958.0
2022-07-25,8648.0,7630.0,492.0,0.0,0.0
2022-07-26,8220.0,7327.0,472.0,0.0,0.0
2022-07-27,7890.0,7110.0,456.0,0.0,0.0
2022-07-28,7535.0,6766.0,449.0,0.0,0.0
2022-07-29,7458.0,6467.0,442.0,0.0,0.0
2022-07-30,7456.0,6198.0,441.0,0.0,0.0
2022-07-31,7328.0,5937.0,429.0,45541.0,788.0
2022-08-01,6695.0,5745.0,415.0,0.0,0.0
2022-08-02,6462.0,5437.0,389.0,0.0,0.0
2022-08-03,6066.0,5135.0,383.0,0.0,0.0
2022-08-04,5692.0,4955.0,364.0,0.0,0.0
2022-08-05,5643.0,4770.0,367.0,0.0,0.0
2022-08-06,5592.0,4595.0,367.0,0.0,0.0
2022-08-07,5422.0,4412.0,374.0,32376.0,597.0
2022-08-08,5432.0,4215.0,389.0,0.0,0.0
2022-08-09,5200.0,4051.0,367.0,0.0,0.0
2022-08-10,4933.0,3927.0,366.0,0.0,0.0
2022-08-11,4594.0,3774.0,344.0,0.0,0.0
2022-08-12,4656.0,3643.0,342.0,0.0,0.0
2022-08-13,4570.0,3505.0,341.0,0.0,0.0
2022-08-14,4517.0,3362.0,335.0,23157.0,498.0
2022-08-15,4272.0,3245.0,305.0,0.0,0.0
2022-08-16,4422.0,3191.0,312.0,0.0,0.0
2022-08-17,4182.0,3131.0,294.0,0.0,0.0
2022-08-18,3915.0,3069.0,282.0,0.0,0.0
2022-08-19,3862.0,3005.0,283.0,0.0,0.0
2022-08-20,3835.0,2946.0,283.0,0.0,0.0
2022-08-21,3764.0,2904.0,268.0,17529.0,339.0
2022-08-22,3640.0,2873.0,254.0,0.0,0.0
2022-08-23,3396.0,2758.0,247.0,0.0,0.0
2022-08-24,3269.0,2675.0,241.0,0.0,0.0
2022-08-25,3154.0,2651.0,212.0,0.0,0.0
2022-08-26,3134.0,2622.0,213.0,0.0,0.0
2022-08-27,3126.0,2593.0,216.0,0.0,0.0
2022-08-28,3133.0,2516.0,222.0,17231.0,305.0
2022-08-29,3081.0,2412.0,223.0,0.0,0.0
2022-08-30,2932.0,2365.0,211.0,0.0,0.0
2022-08-31,2821.0,2315.0,203.0,0.0,0.0
2022-09-01,2680.0,2214.0,215.0,0.0,0.0
2022-09-02,2673.0,2123.0,223.0,0.0,0.0
2022-09-03,2665.0,2040.0,224.0,0.0,0.0
2022-09-04,2685.0,2018.0,199.0,15221.0,252.0
2022-09-05,2520.0,1988.0,192.0,0.0,0.0
2022-09-06,2420.0,1964.0,177.0,0.0,0.0
2022-09-07,2375.0,1933.0,181.0,0.0,0.0
2022-09-08,2387.0,1968.0,176.0,0.0,0.0
2022-09-09,2364.0,1996.0,172.0,0.0,0.0
2022-09-10,2349.0,2018.0,168.0,0.0,0.0
2022-09-11,2392.0,1951.0,166.0,13517.0,171.0
2022-09-12,2319.0,1982.0,158.0,0.0,0.0
2022-09-13,2351.0,2011.0,142.0,0.0,0.0
2022-09-14,2289.0,1991.0,146.0,0.0,0.0
2022-09-15,2221.0,1942.0,144.0,0.0,0.0
2022-09-16,2232.0,1901.0,151.0,0.0,0.0
2022-09-17,2212.0,1862.0,151.0,0.0,0.0
2022-09-18,2294.0,1907.0,156.0,15587.0,165.0
2022-09-19,2206.0,1855.0,149.0,0.0,0.0
2022-09-20,2120.0,1804.0,138.0,0.0,0.0
2022-09-21,2075.0,1796.0,129.0,0.0,0.0
2022-09-22,1982.0,1794.0,129.0,0.0,0.0
2022-09-23,1953.0,1780.0,130.0,0.0,0.0
2022-09-24,1967.0,1775.0,136.0,0.0,0.0
2022-09-25,2079.0,1745.0,139.0,16469.0,107.0
2022-09-26,2135.0,1749.0,143.0,0.0,0.0
2022-09-27,2110.0,1769.0,127.0,0.0,0.0
2022-09-28,2101.0,1788.0,133.0,0.0,0.0
2022-09-29,2128.0,1857.0,141.0,0.0,0.0
2022-09-30,2132.0,1939.0,141.0,0.0,0.0
2022-10-01,2118.0,2011.0,138.0,0.0,0.0
2022-10-02,2316.0,2104.0,136.0,17740.0,126.0
2022-10-03,2383.0,2202.0,142.0,0.0,0.0
2022-10-04,2492.0,2337.0,130.0,0.0,0.0
2022-10-05,2578.0,2419.0,129.0,0.0,0.0
2022-10-06,2601.0,2443.0,140.0,0.0,0.0
2022-10-07,2577.0,2467.0,141.0,0.0,0.0
2022-10-08,2553.0,2487.0,139.0,0.0,0.0
2022-10-09,2835.0,2585.0,158.0,22273.0,150.0
2022-10-10,2861.0,2631.0,155.0,0.0,0.0
2022-10-11,2879.0,2646.0,158.0,0.0,0.0
2022-10-12,3039.0,2663.0,174.0,0.0,0.0
2022-10-13,3010.0,2743.0,172.0,0.0,0.0
2022-10-14,3002.0,2816.0,174.0,0.0,0.0
2022-10-15,2999.0,2892.0,175.0,0.0,0.0
2022-10-16,3174.0,2883.0,170.0,21512.0,147.0
2022-10-17,3217.0,2867.0,166.0,0.0,0.0
2022-10-18,3175.0,2849.0,172.0,0.0,0.0
2022-10-19,3181.0,2915.0,175.0,0.0,0.0
2022-10-20,3111.0,2897.0,178.0,0.0,0.0
2022-10-21,3085.0,2860.0,180.0,0.0,0.0
2022-10-22,3083.0,2820.0,179.0,0.0,0.0
2022-10-23,3120.0,2780.0,170.0,22259.0,179.0
2022-10-24,3103.0,2816.0,185.0,0.0,0.0
2022-10-25,3148.0,2821.0,194.0,0.0,0.0
2022-10-26,3148.0,2760.0,188.0,0.0,0.0
2022-10-27,3083.0,2730.0,176.0,0.0,0.0
2022-10-28,3073.0,2716.0,175.0,0.0,0.0
2022-10-29,3053.0,2713.0,173.0,0.0,0.0
2022-10-30,3114.0,2688.0,171.0,20302.0,166.0
2022-10-31,2806.0,2583.0,159.0,0.0,0.0
2022-11-01,3141.0,2563.0,179.0,0.0,0.0
2022-11-02,3135.0,2570.0,193.0,0.0,0.0
2022-11-03,3134.0,2588.0,185.0,0.0,0.0
2022-11-04,3121.0,2607.0,186.0,0.0,0.0
2022-11-05,3060.0,2617.0,185.0,0.0,0.0
2022-11-06,3121.0,2635.0,195.0,18527.0,142.0
2022-11-07,3076.0,2716.0,207.0,0.0,0.0
2022-11-08,3070.0,2747.0,212.0,0.0,0.0
2022-11-09,3115.0,2805.0,210.0,0.0,0.0
2022-11-10,3089.0,2763.0,194.0,0.0,0.0
2022-11-11,3070.0,2724.0,194.0,0.0,0.0
2022-11-12,3047.0,2689.0,192.0,0.0,0.0
2022-11-13,3427.0,2793.0,198.0,20387.0,147.0
2022-11-14,3528.0,2880.0,196.0,0.0,0.0
2022-11-15,3548.0,2951.0,185.0,0.0,0.0
2022-11-16,3566.0,3005.0,192.0,0.0,0.0
2022-11-17,3547.0,3144.0,194.0,0.0,0.0
2022-11-18,3524.0,3266.0,192.0,0.0,0.0
2022-11-19,3513.0,3380.0,189.0,0.0,0.0
2022-11-20,3691.0,3307.0,221.0,21950.0,163.0
2022-11-21,3580.0,3232.0,215.0,0.0,0.0
2022-11-22,3585.0,3210.0,214.0,0.0,0.0
2022-11-23,3582.0,3216.0,216.0,0.0,0.0
2022-11-24,3521.0,3151.0,223.0,0.0,0.0
2022-11-25,3497.0,3105.0,222.0,0.0,0.0
2022-11-26,3472.0,3070.0,217.0,0.0,0.0
2022-11-27,3608.0,3099.0,217.0,19892.0,175.0
2022-11-28,3596.0,3172.0,204.0,0.0,0.0
2022-11-29,3635.0,3197.0,217.0,0.0,0.0
2022-11-30,3608.0,3154.0,228.0,0.0,0.0
2022-12-01,3565.0,3203.0,226.0,0.0,0.0
2022-12-02,3548.0,3247.0,226.0,0.0,0.0
2022-12-03,3531.0,3282.0,223.0,0.0,0.0
2022-12-04,3742.0,3313.0,225.0,19294.0,183.0
2022-12-05,3525.0,3270.0,216.0,0.0,0.0
2022-12-06,3822.0,3243.0,232.0,0.0,0.0
2022-12-07,3850.0,3269.0,232.0,0.0,0.0
2022-12-08,4096.0,3282.0,238.0,0.0,0.0
2022-12-09,4099.0,3305.0,240.0,0.0,0.0
2022-12-10,3908.0,3295.0,235.0,0.0,0.0
2022-12-11,4349.0,3373.0,268.0,16989.0,190.0
2022-12-12,4292.0,3433.0,260.0,0.0,0.0
2022-12-13,4260.0,3504.0,260.0,0.0,0.0
2022-12-14,4150.0,3524.0,268.0,0.0,0.0
2022-12-15,4095.0,3539.0,254.0,0.0,0.0
2022-12-16,4109.0,3562.0,256.0,0.0,0.0
2022-12-17,4112.0,3613.0,255.0,0.0,0.0
2022-12-18,4273.0,3471.0,265.0,19638.0,241.0
2022-12-19,4130.0,3432.0,260.0,0.0,0.0
2022-12-20,3936.0,3354.0,243.0,0.0,0.0
2022-12-21,3861.0,3302.0,232.0,0.0,0.0
2022-12-22,3623.0,3225.0,246.0,0.0,0.0
2022-12-23,3601.0,3124.0,248.0,0.0,0.0
2022-12-24,3607.0,3035.0,249.0,0.0,0.0
2022-12-25,3604.0,3027.0,246.0,17005.0,217.0
2022-12-26,3568.0,3035.0,238.0,0.0,0.0
2022-12-27,3538.0,3023.0,235.0,0.0,0.0
2022-12-28,3477.0,3046.0,237.0,0.0,0.0
2022-12-29,3442.0,3048.0,233.0,0.0,0.0
2022-12-30,3425.0,3058.0,236.0,0.0,0.0
2022-12-31,3409.0,3059.0,235.0,0.0,0.0
2023-01-01,3301.0,2998.0,228.0,14823.0,210.0
2023-01-02,3396.0,3014.0,233.0,0.0,0.0
2023-01-03,3432.0,3036.0,229.0,0.0,0.0
2023-01-04,3417.0,3005.0,224.0,0.0,0.0
2023-01-05,3403.0,3021.0,222.0,0.0,0.0
2023-01-06,3406.0,3027.0,226.0,0.0,0.0
2023-01-07,3407.0,3042.0,226.0,0.0,0.0
2023-01-08,3585.0,3197.0,232.0,12663.0,202.0
2023-01-09,3544.0,3146.0,224.0,0.0,0.0
2023-01-10,3369.0,3066.0,229.0,0.0,0.0
2023-01-11,3283.0,3014.0,223.0,0.0,0.0
2023-01-12,3133.0,2902.0,220.0,0.0,0.0
2023-01-13,3114.0,2797.0,219.0,0.0,0.0
2023-01-14,3115.0,2694.0,216.0,0.0,0.0
2023-01-15,3070.0,2525.0,217.0,11960.0,178.0
2023-01-16,2983.0,2426.0,222.0,0.0,0.0
2023-01-17,2799.0,2350.0,212.0,0.0,0.0
2023-01-18,2690.0,2246.0,213.0,0.0,0.0
2023-01-19,2601.0,2152.0,200.0,0.0,0.0
2023-01-20,2596.0,2061.0,199.0,0.0,0.0
2023-01-21,2596.0,1970.0,199.0,0.0,0.0
2023-01-22,2510.0,1854.0,197.0,7480.0,197.0
2023-01-23,2396.0,1750.0,189.0,0.0,0.0
2023-01-24,2311.0,1712.0,178.0,0.0,0.0
2023-01-25,2163.0,1633.0,177.0,0.0,0.0
2023-01-26,2116.0,1622.0,172.0,0.0,0.0
2023-01-27,2104.0,1608.0,171.0,0.0,0.0
2023-01-28,2103.0,1595.0,170.0,0.0,0.0
2023-01-29,2112.0,1620.0,168.0,5787.0,136.0
2023-01-30,2022.0,1595.0,164.0,0.0,0.0
2023-01-31,1973.0,1535.0,153.0,0.0,0.0
2023-02-01,1902.0,1534.0,149.0,0.0,0.0
2023-02-02,1863.0,1517.0,138.0,0.0,0.0
2023-02-03,1844.0,1498.0,135.0,0.0,0.0
2023-02-04,1842.0,1475.0,136.0,0.0,0.0
2023-02-05,1863.0,1424.0,132.0,5699.0,116.0
2023-02-06,1859.0,1424.0,122.0,0.0,0.0
2023-02-07,1836.0,1421.0,113.0,0.0,0.0
2023-02-08,1768.0,1396.0,112.0,0.0,0.0
2023-02-09,1745.0,1362.0,109.0,0.0,0.0
2023-02-10,1754.0,1330.0,109.0,0.0,0.0
2023-02-11,1756.0,1300.0,109.0,0.0,0.0
2023-02-12,1821.0,1310.0,114.0,6074.0,103.0
2023-02-13,1765.0,1294.0,121.0,0.0,0.0
2023-02-14,1759.0,1296.0,126.0,0.0,0.0
2023-02-15,1706.0,1305.0,116.0,0.0,0.0
2023-02-16,1686.0,1317.0,112.0,0.0,0.0
2023-02-17,1679.0,1331.0,112.0,0.0,0.0
2023-02-18,1676.0,1345.0,114.0,0.0,0.0
2023-02-19,1790.0,1356.0,106.0,6051.0,85.0
2023-02-20,1798.0,1393.0,97.0,0.0,0.0
2023-02-21,1782.0,1380.0,95.0,0.0,0.0
2023-02-22,1791.0,1394.0,95.0,0.0,0.0
2023-02-23,1796.0,1396.0,91.0,0.0,0.0
2023-02-24,1798.0,1394.0,90.0,0.0,0.0
2023-02-25,1800.0,1393.0,91.0,0.0,0.0
2023-02-26,1871.0,1403.0,90.0,6455.0,91.0
2023-02-27,1798.0,1353.0,90.0,0.0,0.0
2023-02-28,1768.0,1376.0,97.0,0.0,0.0
2023-03-01,1744.0,1375.0,84.0,0.0,0.0
2023-03-02,1722.0,1398.0,93.0,0.0,0.0
2023-03-03,1718.0,1427.0,94.0,0.0,0.0
2023-03-04,1720.0,1451.0,94.0,0.0,0.0
2023-03-05,1791.0,1460.0,98.0,6566.0,82.0
2023-03-06,1824.0,1535.0,96.0,0.0,0.0
2023-03-07,1853.0,1576.0,106.0,0.0,0.0
2023-03-08,1912.0,1659.0,93.0,0.0,0.0
2023-03-09,1974.0,1733.0,87.0,0.0,0.0
2023-03-10,1979.0,1808.0,87.0,0.0,0.0
2023-03-11,1978.0,1880.0,88.0,0.0,0.0
2023-03-12,2181.0,1923.0,97.0,8286.0,97.0
2023-03-13,2155.0,1918.0,99.0,0.0,0.0
2023-03-14,2095.0,1875.0,96.0,0.0,0.0
2023-03-15,2045.0,1815.0,91.0,0.0,0.0
2023-03-16,1973.0,1744.0,95.0,0.0,0.0
2023-03-17,1967.0,1671.0,94.0,0.0,0.0
2023-03-18,1976.0,1607.0,94.0,0.0,0.0
2023-03-19,1990.0,1573.0,98.0,7421.0,123.0
2023-03-20,1921.0,1566.0,108.0,0.0,0.0
2023-03-21,1873.0,1596.0,108.0,0.0,0.0
2023-03-22,1857.0,1609.0,103.0,0.0,0.0
2023-03-23,1831.0,1621.0,112.0,0.0,0.0
2023-03-24,1820.0,1626.0,113.0,0.0,0.0
2023-03-25,1815.0,1625.0,114.0,0.0,0.0
2023-03-26,1946.0,1629.0,104.0,7577.0,95.0
2023-03-27,1975.0,1668.0,104.0,0.0,0.0
2023-03-28,1962.0,1662.0,99.0,0.0,0.0
2023-03-29,1948.0,1671.0,100.0,0.0,0.0
2023-03-30,1907.0,1662.0,92.0,0.0,0.0
2023-03-31,1903.0,1659.0,92.0,0.0,0.0
2023-04-01,1909.0,1665.0,92.0,0.0,0.0
2023-04-02,1918.0,1638.0,90.0,7962.0,84.0
2023-04-03,1918.0,1592.0,94.0,0.0,0.0
2023-04-04,1829.0,1576.0,102.0,0.0,0.0
2023-04-05,1794.0,1557.0,101.0,0.0,0.0
2023-04-06,1794.0,1569.0,101.0,0.0,0.0
2023-04-07,1793.0,1582.0,101.0,0.0,0.0
2023-04-08,1793.0,1590.0,101.0,0.0,0.0
2023-04-09,1844.0,1664.0,107.0,6617.0,86.0
2023-04-10,2053.0,1750.0,106.0,0.0,0.0
2023-04-11,2085.0,1801.0,108.0,0.0,0.0
2023-04-12,2030.0,1832.0,112.0,0.0,0.0
2023-04-13,2014.0,1856.0,109.0,0.0,0.0
2023-04-14,2026.0,1876.0,110.0,0.0,0.0
2023-04-15,2025.0,1895.0,109.0,0.0,0.0
2023-04-16,2217.0,1917.0,105.0,10278.0,80.0
2023-04-17,2253.0,1896.0,106.0,0.0,0.0
2023-04-18,2232.0,1904.0,108.0,0.0,0.0
2023-04-19,2214.0,1919.0,105.0,0.0,0.0
2023-04-20,2229.0,1969.0,110.0,0.0,0.0
2023-04-21,2231.0,2025.0,110.0,0.0,0.0
2023-04-22,2231.0,2076.0,111.0,0.0,0.0
2023-04-23,2338.0,2087.0,120.0,10867.0,112.0
2023-04-24,2344.0,2091.0,112.0,0.0,0.0
2023-04-25,2314.0,2096.0,100.0,0.0,0.0
2023-04-26,2273.0,2071.0,97.0,0.0,0.0
2023-04-27,2225.0,2034.0,96.0,0.0,0.0
2023-04-28,2234.0,2004.0,96.0,0.0,0.0
2023-04-29,2237.0,1979.0,96.0,0.0,0.0
2023-04-30,2239.0,1940.0,96.0,11183.0,128.0
2023-05-01,2298.0,1936.0,95.0,0.0,0.0
2023-05-02,2386.0,1975.0,104.0,0.0,0.0
2023-05-03,2405.0,2064.0,111.0,0.0,0.0
2023-05-04,2327.0,2101.0,119.0,0.0,0.0
2023-05-05,2322.0,2125.0,119.0,0.0,0.0
2023-05-06,2322.0,2150.0,119.0,0.0,0.0
2023-05-07,2339.0,2201.0,128.0,10603.0,98.0
2023-05-08,2341.0,2233.0,111.0,0.0,0.0
2023-05-09,2309.0,2209.0,109.0,0.0,0.0
2023-05-10,2291.0,2162.0,111.0,0.0,0.0
2023-05-11,2210.0,2103.0,112.0,0.0,0.0
2023-05-12,2210.0,2049.0,111.0,0.0,0.0
2023-05-13,2212.0,1995.0,111.0,0.0,0.0
2023-05-14,2297.0,1951.0,118.0,11262.0,102.0
2023-05-15,2301.0,1911.0,117.0,0.0,0.0
2023-05-16,2304.0,1919.0,107.0,0.0,0.0
2023-05-17,2250.0,1918.0,105.0,0.0,0.0
2023-05-18,2255.0,1927.0,112.0,0.0,0.0
2023-05-19,2251.0,1937.0,112.0,0.0,0.0
2023-05-20,2250.0,1946.0,112.0,0.0,0.0
2023-05-21,2315.0,1939.0,108.0,11023.0,100.0
2023-05-22,2295.0,1942.0,117.0,0.0,0.0
2023-05-23,2235.0,1903.0,128.0,0.0,0.0
2023-05-24,2247.0,1889.0,121.0,0.0,0.0
2023-05-25,2282.0,1886.0,118.0,0.0,0.0
2023-05-26,2278.0,1884.0,117.0,0.0,0.0
2023-05-27,2280.0,1880.0,117.0,0.0,0.0
2023-05-28,2410.0,1904.0,126.0,11262.0,99.0
2023-05-29,2358.0,1868.0,129.0,0.0,0.0
2023-05-30,2283.0,1854.0,133.0,0.0,0.0
2023-05-31,2217.0,1832.0,136.0,0.0,0.0
2023-06-01,2189.0,1830.0,125.0,0.0,0.0
2023-06-02,2185.0,1822.0,123.0,0.0,0.0
2023-06-03,2259.0,1815.0,122.0,0.0,0.0
2023-06-04,2218.0,1782.0,117.0,8917.0,98.0
2023-06-05,2141.0,1762.0,129.0,0.0,0.0
2023-06-06,2030.0,1724.0,121.0,0.0,0.0
2023-06-07,1966.0,1668.0,122.0,0.0,0.0
2023-06-08,2164.0,1602.0,123.0,0.0,0.0
2023-06-09,2162.0,1545.0,124.0,0.0,0.0
2023-06-10,2167.0,1494.0,125.0,0.0,0.0
2023-06-11,1884.0,1423.0,114.0,6866.0,89.0
2023-06-12,1884.0,1423.0,114.0,0.0,0.0
2023-06-13,1884.0,1423.0,114.0,0.0,0.0
2023-06-14,1884.0,1423.0,114.0,0.0,0.0
2023-06-15,1884.0,1423.0,114.0,0.0,0.0
2023-06-16,1884.0,1423.0,114.0,0.0,0.0
2023-06-17,1884.0,1423.0,114.0,0.0,0.0
2023-06-18,1884.0,1423.0,114.0,5430.0,65.0
2023-06-19,1884.0,1423.0,114.0,0.0,0.0
2023-06-20,1884.0,1423.0,114.0,0.0,0.0
2023-06-21,1884.0,1423.0,114.0,0.0,0.0
2023-06-22,1884.0,1423.0,114.0,0.0,0.0
2023-06-23,1884.0,1423.0,114.0,0.0,0.0
2023-06-24,1884.0,1423.0,114.0,0.0,0.0
